Date,Open_USD,High_USD,Low_USD,Close_USD,Volume
2008-06-30,931.25,933.7,917.47,926.29,7289000
2008-07-01,937.88,946.19,935.95,939.2,15479800
2008-07-02,935.36,946.0,933.1,944.38,11460400
2008-07-03,934.2,944.8,928.0,933.08,9609500
2008-07-07,918.08,931.4,913.92,924.77,12300200
2008-07-08,917.9,923.99,911.62,921.05,11215600
2008-07-09,921.18,928.88,919.8,927.46,11362800
2008-07-10,936.35,948.51,928.1,947.8,16817000
2008-07-11,962.82,967.58,948.2,964.14,25994600
2008-07-14,963.41,974.66,955.0,971.72,21242900
2008-07-15,978.25,987.88,966.91,974.4,30347100
2008-07-16,975.37,977.7,955.81,956.82,19897400
2008-07-17,959.92,978.26,953.53,955.05,25185100
2008-07-18,955.23,962.43,953.2,954.72,8585100
2008-07-21,960.9,964.95,957.85,964.65,7323800
2008-07-22,970.9,974.9,942.61,943.82,17553700
2008-07-23,939.7,941.22,917.38,918.7,25791800
2008-07-24,923.83,929.3,915.41,926.36,13072100
2008-07-25,923.16,930.26,918.09,929.85,7599500
2008-07-28,926.71,932.9,922.15,930.16,8809600
2008-07-29,924.96,925.36,913.4,918.47,12992200
2008-07-30,900.77,919.1,892.86,907.46,17379900
2008-07-31,923.15,925.6,906.1,913.31,10976400
2008-08-01,907.27,916.9,902.1,907.98,10893500
2008-08-04,903.27,915.3,892.73,893.74,14979800
2008-08-05,885.18,895.4,871.59,873.0,20185400
2008-08-06,880.12,885.6,872.11,878.49,12404200
2008-08-07,878.65,883.8,867.19,873.07,9961700
2008-08-08,855.68,869.5,850.41,856.49,13513900
2008-08-11,856.69,863.4,817.54,822.91,23567000
2008-08-12,818.67,826.4,803.6,816.44,20131800
2008-08-13,816.98,829.75,810.9,826.81,17007500
2008-08-14,818.33,831.9,803.83,804.54,15542600
2008-08-15,790.86,799.2,776.77,787.11,29754000
2008-08-18,796.19,802.68,788.89,798.92,14071900
2008-08-19,789.82,816.18,787.59,815.27,16757100
2008-08-20,812.39,817.56,798.81,811.48,14714000
2008-08-21,831.43,857.08,825.8,834.37,17031100
2008-08-22,826.52,836.6,820.95,822.37,7854700
2008-08-25,822.57,825.01,817.09,820.85,6512800
2008-08-26,817.46,830.04,817.36,823.75,8578700
2008-08-27,830.56,832.18,821.53,825.18,7097500
2008-08-28,841.86,842.6,823.71,832.94,9351600
2008-08-29,834.3,835.92,826.9,828.21,5124800
2008-09-02,792.31,840.7,790.48,802.85,12680900
2008-09-03,802.71,807.78,791.6,799.67,10707700
2008-09-04,807.87,809.1,792.06,794.59,10869900
2008-09-05,811.73,813.66,792.37,800.58,10738700
2008-09-08,811.95,814.49,795.43,799.38,10016900
2008-09-09,784.96,802.0,773.29,775.83,20197500
2008-09-10,780.04,781.0,751.83,753.05,29365500
2008-09-11,747.01,756.6,735.84,741.63,23774700
2008-09-12,753.39,766.78,745.48,766.48,17595400
2008-09-15,777.4,788.46,764.0,786.73,17004100
2008-09-16,777.72,783.81,773.77,778.73,17192100
2008-09-17,781.15,867.16,780.95,865.74,65774700
2008-09-18,868.11,921.82,831.65,840.79,60589200
2008-09-19,869.15,877.88,853.1,873.21,25484700
2008-09-22,881.97,909.29,881.56,905.63,35324400
2008-09-23,902.15,904.49,880.33,896.57,22342900
2008-09-24,900.93,901.75,879.5,880.92,17238600
2008-09-25,885.21,892.11,863.77,878.4,20692000
2008-09-26,884.31,916.21,879.84,880.34,21980100
2008-09-29,883.94,934.1,866.4,909.42,40569700
2008-09-30,886.89,912.5,855.0,864.14,20437900
2008-10-01,876.43,894.93,865.76,873.79,16785400
2008-10-02,859.67,870.4,829.3,837.0,22651000
2008-10-03,825.56,848.02,823.0,839.39,24055400
2008-10-06,872.52,878.72,826.0,856.66,21675700
2008-10-07,885.83,891.11,858.2,886.74,20282100
2008-10-08,921.42,922.94,877.7,908.52,31204900
2008-10-09,885.77,919.7,878.16,912.25,19981800
2008-10-10,909.65,925.7,826.29,844.97,45067300
2008-10-13,849.17,861.1,821.85,832.72,17028700
2008-10-14,836.91,848.1,828.89,834.88,12383200
2008-10-15,834.45,856.69,831.6,845.72,16906100
2008-10-16,836.28,846.0,783.71,804.71,30645600
2008-10-17,782.88,820.04,761.36,783.8,15336700
2008-10-20,789.26,803.8,784.19,796.67,9331900
2008-10-21,769.7,793.7,759.46,771.02,10859600
2008-10-22,754.93,771.7,669.34,727.25,23283700
2008-10-23,706.14,731.99,704.72,716.38,16651600
2008-10-24,702.77,749.73,681.0,732.28,22471800
2008-10-27,721.79,746.95,712.0,732.44,12150600
2008-10-28,740.74,748.8,727.25,748.45,8468100
2008-10-29,761.92,775.22,747.3,751.26,16121400
2008-10-30,758.64,774.0,730.68,736.55,10891900
2008-10-31,735.44,737.97,714.99,722.48,9517800
2008-11-03,724.77,731.5,719.8,720.21,6799400
2008-11-04,740.95,766.68,726.0,764.55,11434600
2008-11-05,752.63,761.34,732.98,737.23,10316500
2008-11-06,752.96,759.24,725.72,731.29,10687500
2008-11-07,734.85,743.0,727.2,733.94,6052700
2008-11-10,757.77,758.98,739.12,745.41,6092700
2008-11-11,734.79,735.8,724.56,729.63,8354800
2008-11-12,723.57,734.7,706.56,708.89,10033400
2008-11-13,712.86,731.77,695.87,729.65,16826600
2008-11-14,742.41,751.21,726.5,741.5,12808600
2008-11-17,732.4,746.25,729.57,734.63,7708600
2008-11-18,731.99,744.9,729.46,733.31,8134900
2008-11-19,742.72,760.63,728.36,730.99,13963100
2008-11-20,740.92,751.56,733.63,743.96,13584200
2008-11-21,769.16,799.53,763.6,798.01,30467400
2008-11-24,813.91,826.76,813.2,818.56,19885200
2008-11-25,822.75,823.15,801.91,818.0,17522100
2008-11-26,814.54,822.0,802.5,813.12,9141600
2008-11-28,809.84,819.0,807.41,812.57,3658700
2008-12-01,780.8,817.3,764.81,765.61,13134700
2008-12-02,778.6,786.0,759.7,779.1,6944000
2008-12-03,769.53,781.9,760.82,771.35,10685000
2008-12-04,765.08,785.73,759.82,764.17,11827500
2008-12-05,751.96,769.6,737.89,754.18,13392300
2008-12-08,773.95,780.2,754.2,771.11,7267700
2008-12-09,764.21,777.26,761.59,772.0,9618300
2008-12-10,801.32,811.0,783.1,806.88,16050600
2008-12-11,825.56,832.1,801.0,816.15,13980200
2008-12-12,815.12,827.0,809.55,817.75,12538500
2008-12-15,823.2,842.0,822.19,836.06,15008800
2008-12-16,833.14,859.0,828.58,854.17,18666400
2008-12-17,862.68,880.8,849.3,864.4,21988500
2008-12-18,858.74,873.0,844.67,848.82,17234500
2008-12-19,836.46,852.1,829.99,836.26,9139500
2008-12-22,845.85,851.0,837.96,844.74,6690500
2008-12-23,839.37,848.0,825.81,836.33,6322200
2008-12-24,834.69,848.9,834.69,844.71,2069600
2008-12-26,845.06,872.4,841.01,866.11,5080800
2008-12-29,876.32,882.9,870.75,874.8,9073100
2008-12-30,870.62,878.1,863.94,870.22,7123000
2008-12-31,861.14,883.6,854.04,876.74,7837100
2009-01-02,871.02,881.5,868.9,874.07,6411600
2009-01-05,847.5,883.5,843.65,856.22,9534700
2009-01-06,844.89,868.5,840.0,862.73,12864600
2009-01-07,857.31,867.0,833.49,838.96,13360000
2009-01-08,855.64,861.0,837.9,856.25,10715700
2009-01-09,845.01,866.91,842.48,850.89,8861900
2009-01-12,828.85,844.4,814.05,819.12,14755500
2009-01-13,820.88,829.8,815.7,820.27,10019100
2009-01-14,816.83,827.1,804.56,808.92,15600000
2009-01-15,810.43,817.83,799.29,814.69,16714700
2009-01-16,833.18,842.5,828.52,838.35,16470300
2009-01-20,853.14,864.49,824.0,856.69,16743000
2009-01-21,851.99,855.44,841.15,853.01,12272100
2009-01-22,852.0,861.53,846.2,857.58,18569600
2009-01-23,877.74,901.77,872.67,897.61,34010700
2009-01-26,904.88,914.72,899.41,902.14,19129500
2009-01-27,896.41,903.0,892.45,896.2,11787400
2009-01-28,895.16,896.28,880.66,886.54,18449600
2009-01-29,879.04,909.7,874.2,907.63,21175600
2009-01-30,920.38,930.3,902.0,926.57,21279300
2009-02-02,912.21,939.61,899.42,901.66,16983300
2009-02-03,906.23,913.3,872.35,897.41,17521400
2009-02-04,901.63,909.2,897.0,904.57,14271100
2009-02-05,920.49,924.4,904.4,914.1,17196300
2009-02-06,904.47,918.5,904.47,908.93,12554300
2009-02-09,896.22,911.0,888.61,895.92,21263800
2009-02-10,909.39,917.5,892.0,914.97,25445100
2009-02-11,922.57,947.2,912.2,936.37,55582400
2009-02-12,944.16,952.8,936.4,945.48,38786800
2009-02-13,938.56,947.3,930.34,939.07,14715500
2009-02-17,966.07,973.8,937.3,968.3,27085200
2009-02-18,965.89,988.0,960.21,982.92,29346300
2009-02-19,972.87,986.2,968.0,971.45,21305400
2009-02-20,994.32,1004.9,971.6,992.3,43854800
2009-02-23,980.23,996.78,973.13,991.8,24542700
2009-02-24,990.55,991.6,956.85,961.52,37460500
2009-02-25,962.18,979.24,942.68,946.13,26142800
2009-02-26,941.6,956.0,930.02,945.16,28789800
2009-02-27,957.96,963.2,924.65,940.9,30588700
2009-03-02,949.63,963.2,921.36,924.51,24269300
2009-03-03,923.67,931.8,904.26,915.44,28082900
2009-03-04,917.78,923.2,899.48,904.97,19875100
2009-03-05,914.37,937.25,907.35,935.42,23995500
2009-03-06,933.78,945.37,927.57,938.66,22395300
2009-03-09,938.72,940.5,911.05,921.23,18311100
2009-03-10,910.59,921.8,889.54,896.35,25924900
2009-03-11,900.0,913.63,892.78,907.43,16680500
2009-03-12,919.06,931.27,908.0,926.49,20128600
2009-03-13,934.54,937.0,920.6,928.74,11693100
2009-03-16,918.45,929.6,915.8,923.63,11782500
2009-03-17,918.06,924.4,912.4,915.82,10052400
2009-03-18,901.11,948.22,881.62,945.18,59424700
2009-03-19,948.57,962.38,933.8,958.12,35006600
2009-03-20,949.52,960.6,945.96,950.64,18072300
2009-03-23,949.55,954.32,934.4,935.72,17652600
2009-03-24,922.49,931.64,917.31,924.42,16979800
2009-03-25,923.74,941.63,918.35,935.02,24788700
2009-03-26,942.53,943.0,933.58,934.5,12365300
2009-03-27,923.27,927.64,919.0,921.84,11596000
2009-03-30,914.53,933.23,908.6,914.63,16425900
2009-03-31,918.98,924.5,910.85,917.96,14400500
2009-04-01,929.02,932.5,916.9,925.87,12298700
2009-04-02,902.76,930.3,894.32,903.27,24829000
2009-04-03,904.84,910.3,890.19,890.9,16343600
2009-04-06,878.93,895.0,864.39,867.44,22909600
2009-04-07,877.43,897.67,872.2,882.21,11004600
2009-04-08,886.21,889.67,876.86,880.42,12226200
2009-04-09,877.88,886.1,874.7,877.68,9607100
2009-04-13,895.22,899.49,882.5,893.7,7283700
2009-04-14,892.27,897.8,884.75,888.11,7167400
2009-04-15,888.82,895.3,886.88,889.63,6857000
2009-04-16,888.62,893.4,871.33,872.65,21033600
2009-04-17,872.35,878.66,863.91,866.96,22332700
2009-04-20,875.18,889.0,866.1,884.54,12674400
2009-04-21,893.75,895.1,878.29,883.99,10655900
2009-04-22,885.55,893.59,883.0,889.11,10085900
2009-04-23,892.46,909.35,891.55,903.55,16621000
2009-04-24,906.74,914.27,904.0,913.05,11425800
2009-04-27,909.12,918.0,905.15,905.86,7147600
2009-04-28,888.84,899.7,886.6,893.11,8570100
2009-04-29,898.84,903.63,887.8,899.05,8098300
2009-04-30,885.82,898.9,881.3,890.31,9713800
2009-05-01,885.17,892.72,881.5,887.21,6122400
2009-05-04,893.2,909.83,885.8,904.32,10813100
2009-05-05,914.92,915.12,896.25,900.03,9953800
2009-05-06,912.28,914.62,901.3,913.09,11334900
2009-05-07,919.3,924.0,910.22,912.26,14808900
2009-05-08,914.83,918.71,906.67,917.59,10939800
2009-05-11,914.12,917.89,912.69,914.63,12211600
2009-05-12,921.89,926.38,916.1,924.95,15764900
2009-05-13,922.12,932.92,920.79,928.74,17445900
2009-05-14,926.88,930.55,924.84,928.2,8023400
2009-05-15,929.26,935.99,925.2,933.34,11705800
2009-05-18,933.04,933.45,918.7,921.12,17353900
2009-05-19,923.88,931.12,923.17,927.14,9630300
2009-05-20,933.01,942.18,931.0,940.25,18272500
2009-05-21,940.97,956.36,936.69,956.26,21830200
2009-05-22,960.19,961.92,955.61,959.17,15407200
2009-05-26,946.89,955.96,944.0,955.15,12356100
2009-05-27,954.85,960.45,947.2,952.0,13688100
2009-05-28,959.03,966.05,944.0,960.04,14973200
2009-05-29,974.66,981.28,959.0,979.75,18137800
2009-06-01,982.66,988.1,973.0,975.12,17921200
2009-06-02,979.82,987.76,969.8,981.55,14532700
2009-06-03,977.09,990.3,960.89,961.91,18204700
2009-06-04,970.33,983.07,960.9,980.42,13629500
2009-06-05,960.36,983.0,953.53,954.95,18600800
2009-06-08,950.33,960.1,943.4,953.39,11551100
2009-06-09,960.53,963.7,948.4,956.05,9477700
2009-06-10,962.84,966.0,946.54,956.32,14441800
2009-06-11,949.13,963.4,943.1,954.94,14777600
2009-06-12,941.77,956.5,935.8,939.32,13809400
2009-06-15,936.46,938.5,926.27,928.3,13116700
2009-06-16,936.02,938.6,930.72,936.63,9834200
2009-06-17,933.0,940.94,918.13,940.53,12130100
2009-06-18,939.5,942.15,929.93,933.09,16239200
2009-06-19,934.95,939.23,932.0,935.87,11812300
2009-06-22,920.72,926.2,917.86,922.04,12956300
2009-06-23,923.19,926.96,915.96,925.84,11958500
2009-06-24,937.86,942.7,922.9,931.34,12113800
2009-06-25,938.21,940.35,932.3,940.14,11444800
2009-06-26,945.26,946.48,936.3,939.97,10418500
2009-06-29,940.43,942.5,934.21,937.57,6528700
2009-06-30,935.55,943.9,922.11,928.73,24189500
2009-07-01,940.23,947.26,928.0,941.05,10743200
2009-07-02,931.81,941.5,926.6,929.57,7365200
2009-07-06,921.87,933.5,920.2,924.72,6286200
2009-07-07,926.23,931.7,921.2,924.39,7690200
2009-07-08,918.33,927.81,905.18,909.77,21958200
2009-07-09,913.53,919.96,907.2,912.31,13688100
2009-07-10,910.11,914.9,908.5,912.97,5040100
2009-07-13,911.79,924.43,908.22,919.33,8809500
2009-07-14,925.97,928.52,920.2,925.46,5720900
2009-07-15,939.25,942.82,928.3,939.97,9863800
2009-07-16,937.37,938.59,932.78,937.16,4604600
2009-07-17,938.89,940.42,931.8,936.65,8748400
2009-07-20,953.47,955.41,946.34,950.11,13172100
2009-07-21,952.53,952.63,944.08,948.56,9343800
2009-07-22,945.5,955.69,944.58,951.82,10241300
2009-07-23,949.59,957.74,948.67,950.2,9763900
2009-07-24,952.26,954.6,950.3,951.55,4734000
2009-07-27,956.45,957.1,950.95,954.52,5167300
2009-07-28,944.7,949.5,933.6,938.28,10881200
2009-07-29,933.97,934.78,925.2,929.18,9676100
2009-07-30,932.98,937.57,928.4,933.69,6246700
2009-07-31,936.21,958.32,932.0,951.39,14385900
2009-08-03,959.48,964.0,952.4,956.72,10007600
2009-08-04,960.05,970.96,950.8,965.15,11548600
2009-08-05,967.22,968.95,958.35,966.2,8987000
2009-08-06,968.35,971.1,955.61,964.18,13661000
2009-08-07,961.44,964.71,954.11,955.63,8042000
2009-08-10,947.0,956.1,943.5,947.2,6420500
2009-08-11,944.57,949.7,941.82,945.69,5029900
2009-08-12,943.95,953.02,942.62,947.52,7906400
2009-08-13,956.7,960.1,952.3,955.37,6756000
2009-08-14,956.54,957.4,941.86,947.98,6189400
2009-08-17,932.64,947.4,930.5,933.87,6830800
2009-08-18,935.74,939.71,935.23,938.28,4354600
2009-08-19,934.45,945.66,933.4,943.11,7119800
2009-08-20,940.74,945.7,938.8,940.33,3973000
2009-08-21,954.18,957.6,951.83,954.38,7285300
2009-08-24,954.21,957.0,933.83,940.96,8548000
2009-08-25,951.84,954.5,942.57,945.32,8280500
2009-08-26,944.39,948.2,939.7,945.61,5224300
2009-08-27,945.65,950.85,941.37,949.62,6870300
2009-08-28,958.59,962.2,948.1,956.55,6757700
2009-08-31,949.18,959.5,944.8,951.83,4952900
2009-09-01,951.94,957.55,948.38,956.94,8002400
2009-09-02,964.94,980.83,954.0,980.12,27673700
2009-09-03,983.43,997.89,978.1,993.0,26443600
2009-09-04,989.74,996.78,978.13,993.72,14911000
2009-09-08,1004.55,1006.9,992.52,992.93,22938800
2009-09-09,998.73,1002.8,987.22,989.56,20439900
2009-09-10,989.03,999.23,987.3,995.86,12249000
2009-09-11,1008.6,1012.38,999.7,1006.77,19499400
2009-09-14,1000.42,1003.8,996.04,998.38,9631500
2009-09-15,996.15,1009.91,994.21,1007.87,16247000
2009-09-16,1019.11,1019.8,1013.91,1018.09,16588200
2009-09-17,1015.6,1019.88,1009.28,1012.34,12493600
2009-09-18,1016.56,1017.98,1005.75,1005.75,13937800
2009-09-21,998.39,1005.22,996.15,1002.57,11113200
2009-09-22,1017.68,1019.4,1011.5,1015.94,10879500
2009-09-23,1010.93,1018.38,1006.04,1007.57,14688000
2009-09-24,1012.97,1015.0,990.33,994.51,23350200
2009-09-25,989.69,997.4,986.63,988.97,10724500
2009-09-28,991.26,997.38,989.12,989.63,7791200
2009-09-29,991.04,996.54,984.7,993.48,9262100
2009-09-30,1002.49,1010.14,992.5,1008.0,18664200
2009-10-01,1007.95,1008.8,998.0,998.26,11049400
2009-10-02,997.78,1008.18,986.8,1003.18,10475800
2009-10-05,1004.33,1018.2,1003.0,1017.99,11709400
2009-10-06,1033.22,1044.34,1018.3,1042.91,33537500
2009-10-07,1043.05,1048.2,1038.3,1043.76,16194200
2009-10-08,1046.43,1062.04,1043.17,1056.84,24250200
2009-10-09,1051.07,1053.01,1044.0,1048.82,15177500
2009-10-12,1054.46,1059.87,1049.0,1056.2,9179000
2009-10-13,1057.69,1068.4,1055.24,1063.4,17358800
2009-10-14,1063.86,1070.2,1057.6,1062.74,17871100
2009-10-15,1053.64,1062.2,1046.8,1049.46,15781300
2009-10-16,1047.71,1057.7,1043.7,1052.6,14320600
2009-10-19,1052.2,1063.42,1048.02,1063.12,13936600
2009-10-20,1064.19,1066.2,1048.38,1054.81,18250000
2009-10-21,1054.4,1065.41,1047.5,1058.17,16004800
2009-10-22,1055.18,1061.61,1051.5,1059.87,11575600
2009-10-23,1065.88,1066.7,1050.17,1055.58,11423000
2009-10-26,1054.85,1060.56,1037.81,1039.03,21519400
2009-10-27,1039.33,1042.1,1032.5,1038.92,18398400
2009-10-28,1035.44,1042.1,1026.77,1027.59,19344900
2009-10-29,1037.68,1048.29,1032.4,1047.58,15322600
2009-10-30,1043.61,1046.97,1034.94,1045.65,15244500
2009-11-02,1055.3,1062.94,1043.5,1059.89,15440900
2009-11-03,1057.78,1087.96,1056.8,1085.51,33610400
2009-11-04,1091.77,1097.58,1082.2,1091.67,27197500
2009-11-05,1088.54,1092.51,1086.0,1090.27,10189000
2009-11-06,1094.29,1101.02,1090.2,1094.8,14789000
2009-11-09,1107.46,1109.3,1098.6,1102.36,18444800
2009-11-10,1100.63,1108.6,1097.27,1104.3,15973300
2009-11-11,1115.39,1117.63,1106.3,1116.51,17670800
2009-11-12,1112.07,1121.3,1101.47,1102.39,17859900
2009-11-13,1103.41,1118.48,1101.57,1117.87,17246000
2009-11-16,1127.7,1142.58,1127.2,1137.18,25002300
2009-11-17,1131.74,1140.91,1129.8,1140.7,19831100
2009-11-18,1147.92,1152.0,1136.5,1143.44,22336900
2009-11-19,1139.29,1144.9,1128.19,1143.88,21249900
2009-11-20,1138.03,1150.25,1135.99,1150.25,17302500
2009-11-23,1167.8,1172.38,1160.87,1163.93,24457700
2009-11-24,1168.22,1169.8,1160.48,1168.22,22618000
2009-11-25,1177.87,1189.98,1176.24,1187.34,24569900
2009-11-27,1151.29,1195.0,1130.1,1171.45,21234400
2009-11-30,1165.67,1183.7,1163.53,1177.48,16421000
2009-12-01,1194.68,1202.7,1176.0,1195.5,27721300
2009-12-02,1209.71,1217.3,1196.3,1213.58,31109300
2009-12-03,1207.38,1226.4,1201.89,1208.71,28864000
2009-12-04,1193.33,1211.2,1145.04,1158.69,79182600
2009-12-07,1136.22,1165.5,1135.5,1152.52,42538700
2009-12-08,1149.23,1169.3,1123.24,1130.79,37655000
2009-12-09,1137.21,1147.0,1114.59,1129.46,37125900
2009-12-10,1127.37,1134.8,1121.05,1129.0,20531800
2009-12-11,1126.95,1141.4,1107.8,1113.91,28983100
2009-12-14,1121.13,1128.17,1114.5,1123.48,16339100
2009-12-15,1120.62,1128.6,1111.9,1123.37,20059500
2009-12-16,1129.65,1140.66,1122.4,1137.4,22850300
2009-12-17,1116.43,1141.5,1094.1,1094.71,35016800
2009-12-18,1101.52,1116.81,1091.72,1111.2,25591700
2009-12-21,1113.64,1119.2,1089.67,1090.99,23314200
2009-12-22,1089.57,1097.4,1074.47,1083.24,28702900
2009-12-23,1088.5,1096.66,1080.0,1087.48,16941900
2009-12-24,1101.35,1106.15,1092.0,1106.05,7991600
2009-12-28,1108.82,1111.9,1101.37,1107.91,9637500
2009-12-29,1107.54,1107.54,1096.82,1097.03,11043700
2009-12-30,1088.58,1097.1,1086.0,1091.54,9399600
2009-12-31,1102.4,1106.1,1094.0,1095.56,9124700
2010-01-04,1121.25,1124.52,1097.1,1121.05,16224100
2010-01-05,1121.98,1127.18,1115.0,1120.14,14213100
2010-01-06,1130.59,1141.42,1120.7,1138.76,24981900
2010-01-07,1134.32,1136.56,1129.2,1131.76,13609800
2010-01-08,1139.15,1139.76,1122.7,1137.62,15894600
2010-01-11,1157.67,1161.2,1143.0,1152.67,17253000
2010-01-12,1147.91,1157.2,1125.03,1128.61,29182600
2010-01-13,1132.9,1139.54,1119.12,1139.24,20014000
2010-01-14,1138.87,1147.65,1131.52,1144.18,18305300
2010-01-15,1137.33,1144.07,1127.2,1132.32,18002700
2010-01-19,1133.11,1141.28,1130.5,1138.93,10468200
2010-01-20,1122.86,1133.0,1107.44,1112.34,17535000
2010-01-21,1107.59,1110.65,1088.5,1096.26,25748400
2010-01-22,1091.28,1098.93,1081.89,1093.73,24210100
2010-01-25,1096.84,1099.7,1093.06,1097.25,13200500
2010-01-26,1091.22,1102.65,1089.99,1098.26,12297100
2010-01-27,1097.84,1110.81,1083.85,1087.63,19005100
2010-01-28,1094.21,1095.7,1073.2,1087.07,16793900
2010-01-29,1081.09,1090.8,1074.5,1081.9,20278800
2010-02-01,1088.91,1107.7,1076.8,1106.37,14901900
2010-02-02,1114.35,1118.84,1100.2,1114.05,14292200
2010-02-03,1113.86,1124.9,1107.02,1109.77,13393200
2010-02-04,1090.02,1110.7,1058.99,1065.32,39991900
2010-02-05,1058.41,1068.5,1043.32,1067.8,32656700
2010-02-08,1064.98,1073.4,1060.79,1061.2,17176600
2010-02-09,1072.93,1082.82,1063.1,1075.27,25959200
2010-02-10,1072.55,1081.1,1062.15,1072.45,16215200
2010-02-11,1077.17,1097.37,1074.0,1092.98,19350100
2010-02-12,1082.15,1092.56,1076.95,1091.95,14464200
2010-02-16,1116.55,1120.84,1092.4,1118.29,20895700
2010-02-17,1118.97,1127.0,1108.5,1114.78,19593400
2010-02-18,1118.35,1123.7,1100.8,1122.12,19177400
2010-02-19,1115.62,1126.54,1099.7,1117.15,21928700
2010-02-22,1121.03,1127.4,1108.79,1112.97,10742800
2010-02-23,1110.63,1118.3,1098.48,1100.93,13629600
2010-02-24,1095.25,1103.72,1092.9,1095.56,17207400
2010-02-25,1088.86,1109.27,1087.84,1105.29,23400400
2010-02-26,1111.34,1118.59,1106.44,1116.85,13033900
2010-03-01,1117.43,1121.9,1112.23,1116.92,12830900
2010-03-02,1121.51,1137.74,1115.7,1133.35,20102200
2010-03-03,1137.91,1145.26,1133.7,1139.65,16222100
2010-03-04,1135.81,1139.0,1125.29,1131.52,12944800
2010-03-05,1134.31,1140.64,1130.94,1131.05,11091400
2010-03-08,1135.43,1136.25,1118.08,1121.75,12753800
2010-03-09,1114.48,1124.69,1113.1,1120.2,12650800
2010-03-10,1122.46,1128.17,1102.85,1107.45,21982100
2010-03-11,1105.51,1109.29,1101.22,1108.78,9513300
2010-03-12,1108.48,1117.4,1097.15,1102.25,11849000
2010-03-15,1104.3,1108.39,1100.83,1106.34,7698600
2010-03-16,1123.18,1128.79,1114.5,1127.06,17749300
2010-03-17,1124.89,1131.4,1118.0,1118.86,13784300
2010-03-18,1124.04,1129.25,1117.91,1126.49,13848400
2010-03-19,1105.59,1126.11,1101.2,1105.59,24329100
2010-03-22,1096.39,1103.44,1092.72,1100.89,11579400
2010-03-23,1098.21,1108.43,1096.58,1106.59,11274400
2010-03-24,1092.62,1093.94,1085.46,1086.08,14236700
2010-03-25,1093.22,1095.78,1086.7,1090.98,16866700
2010-03-26,1094.88,1110.61,1091.4,1109.49,17433600
2010-03-29,1112.55,1115.61,1107.75,1111.32,11527000
